price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,Scored Labels
375000.0,3,2.25,1330,8004,2.0,3,7,1330,0,1985,0,1300,7971,275991.3053162735
500000.0,3,1.5,1680,17409,1.0,3,7,1680,0,1962,0,1680,9101,371747.0868968031
880000.0,4,2.5,2580,3436,2.0,3,8,2580,0,2013,0,1780,5772,493951.03999045515
450000.0,4,2.25,2040,9565,1.0,3,8,1400,640,1959,0,1890,8580,576314.8807376446
697000.0,4,2.5,3220,6399,2.0,3,9,3220,0,2004,0,2850,6399,795766.8935148097
510000.0,4,4.0,3530,10935,2.0,3,10,3530,0,1992,0,3360,11250,1101672.3695505112
535000.0,2,1.0,1040,5527,1.0,3,7,1040,0,1951,0,2080,7020,338121.71947968006
373000.0,3,2.5,2990,6771,1.0,3,7,1550,1440,2003,0,1800,6771,544285.0629511026
359000.0,5,1.75,1940,6654,1.5,4,7,1940,0,1953,0,2300,9500,413437.9146259208
700000.0,4,2.5,2672,4297,2.0,3,8,2020,652,2005,0,1720,6120,555631.079363014
248000.0,4,3.0,2163,5883,2.0,3,7,2163,0,2006,0,1700,10143,341648.63436013507
503000.0,4,2.5,2940,156988,2.0,3,9,1870,1070,1996,0,2940,71002,764566.2794391485
325000.0,4,2.5,1830,7762,2.0,3,8,1830,0,1993,0,2109,8966,440252.8944946189
1200000.0,3,2.0,3660,22410,1.0,4,9,1830,1830,1947,0,2680,8250,1151868.2131689643
381156.0,2,1.0,1320,3090,1.0,4,7,1320,0,1908,0,1270,4120,551485.9485241015
518000.0,4,2.5,2790,9910,2.0,3,8,2790,0,2003,0,2590,9910,590194.5261888814
602500.0,2,2.5,3090,47044,1.0,4,10,2250,840,1979,0,1860,62829,1046590.9355733453
200000.0,4,2.5,1720,9600,1.0,3,7,1120,600,1961,0,1520,9400,388719.8908711256
255000.0,3,1.5,1020,11410,1.0,3,7,1020,0,1959,0,1290,8400,252560.5121462436
440000.0,3,2.5,2290,6302,2.0,3,9,2290,0,1997,0,2700,7500,700285.6910638618
700000.0,3,2.5,3110,11727,2.0,3,9,3110,0,2002,0,4240,13353,870498.9453347097
405000.0,4,2.5,2090,6667,2.0,3,8,2090,0,1997,0,2250,6165,477973.09070186794
230000.0,4,3.0,1680,6003,1.0,3,7,1150,530,1997,0,1820,6207,277449.42104010796
437000.0,3,2.25,1130,1221,2.0,3,8,1030,100,2004,0,1300,5000,293897.4117230185
485000.0,4,2.5,2470,35073,2.0,3,9,2470,0,1989,0,2990,35259,703286.855357894
1105000.0,5,2.75,3300,7560,2.0,3,10,3300,0,2007,0,3150,8580,887499.5867143965
1400000.0,5,4.0,4700,22326,2.0,3,11,4700,0,2002,0,4730,27110,1375938.542434287
687500.0,4,2.75,3190,10970,2.0,3,10,3190,0,1994,0,2850,8416,960399.7811219839
660000.0,4,1.5,1960,4500,1.5,3,7,1960,0,1922,0,1960,4500,547021.6447538725
780000.0,3,3.0,2520,2152,1.5,3,8,1560,960,1925,2006,1140,2152,939110.9118621328
400000.0,2,1.0,1140,101529,1.5,3,6,1140,0,1932,0,1580,101529,252975.97102557973
795000.0,4,2.5,3230,19193,1.0,4,8,2000,1230,1973,0,3230,13420,822394.9488537887
747000.0,3,1.5,1710,5120,2.0,4,7,1710,0,1920,0,1530,5170,584341.8392308275
456000.0,4,1.5,2220,12385,1.0,3,8,1270,950,1978,0,2030,8831,513444.46620449855
480000.0,2,2.0,1140,12000,1.0,3,6,1140,0,1943,0,1880,6125,306675.72808933456
1180000.0,5,3.75,3630,6000,1.5,3,9,2470,1160,2004,0,2560,7560,883448.5438950735
170000.0,2,1.0,1300,11400,1.0,3,7,1300,0,1961,0,1360,9750,325875.61939021444
442573.0,3,1.75,1780,7567,1.0,3,7,1290,490,1980,0,1910,8645,353263.3633547289
625000.0,3,2.5,3220,6409,2.0,3,9,3220,0,2008,0,3330,6231,846407.7172218685
660000.0,3,1.75,1980,3300,1.5,4,7,1140,840,1926,0,1590,5000,631280.4269801587
528000.0,2,1.0,1260,5100,1.5,4,7,1120,140,1925,0,1260,5100,493578.50670014904
1655000.0,4,3.5,3080,4815,2.0,3,10,2300,780,1937,2009,2910,5350,1268417.0620891517
392500.0,4,2.75,2400,19923,1.0,5,7,1320,1080,1953,0,2470,10736,634056.8652764038
365000.0,5,2.75,3260,9253,2.0,3,8,3260,0,2004,0,2770,8067,637629.3174392836
510000.0,4,2.5,4073,17334,2.0,3,8,4073,0,2008,0,1780,9625,782212.2218836313
95000.0,2,1.0,800,8550,1.0,3,7,800,0,1947,0,1490,8550,292090.2937344513
426000.0,2,2.5,1550,2657,2.0,4,8,1550,0,1987,0,1570,2442,525888.6096076136
264950.0,4,2.25,1720,9753,1.0,4,7,1120,600,1978,0,1510,9753,333079.81333796785
775000.0,3,2.5,2620,241200,1.5,4,9,2620,0,1998,0,2620,172933,663584.1626731252
578000.0,4,2.5,3140,9225,1.0,5,9,1770,1370,1966,0,2460,9600,959529.5877629681
480000.0,4,2.5,2940,9172,2.0,3,9,2940,0,2006,0,2660,7955,730958.2846136969
195000.0,2,1.0,1080,3899,1.0,4,8,1080,0,1972,0,1090,3899,382718.58292866684
430000.0,3,2.5,2360,6699,2.0,3,7,2360,0,2003,0,2360,4744,438803.97044148156
920000.0,4,3.0,3130,12381,2.0,3,9,3130,0,1995,0,3250,10049,846009.7219034792
375000.0,3,1.0,1040,9800,1.0,4,7,1040,0,1955,0,1280,8880,268116.25281631737
280000.0,3,1.75,1480,8165,1.0,4,7,1480,0,1985,0,1450,7939,275627.8848490423
785000.0,4,2.5,3210,24527,1.5,3,11,3210,0,1984,0,3280,24527,1100123.4565221062
470000.0,4,1.75,1650,7276,1.0,3,7,1010,640,1977,0,1840,8550,290597.5130836519
608000.0,4,2.5,2410,7140,2.0,3,8,2410,0,1993,0,2350,7140,553636.4114519779
220000.0,3,1.75,1650,8850,1.0,3,7,1650,0,1959,0,1400,8800,382081.99538915
345000.0,2,2.5,2550,216344,2.5,3,7,2550,0,1993,0,1750,289978,401031.2462006366
690000.0,5,3.25,3370,7313,2.0,4,8,2140,1230,1988,0,2990,7806,800279.6117453636
297000.0,3,2.5,1840,8234,2.0,3,8,1840,0,1994,0,1940,7601,486521.10273612407
628000.0,4,1.75,1940,3060,1.0,4,7,1000,940,1911,0,1320,3060,609889.856988843
410000.0,3,2.5,2350,4456,2.0,3,7,2350,0,2004,0,2350,4456,433163.0006729185
489000.0,3,1.5,1020,9072,1.0,3,7,920,100,1930,0,1620,7930,374264.05685780884
565000.0,2,1.0,960,4080,1.0,5,7,960,0,1911,0,1300,4080,496279.27300171496
650000.0,3,3.25,1510,2000,2.0,3,9,1330,180,2001,0,1510,1352,553246.4576320085
535950.0,3,2.5,2370,5344,2.0,3,9,2370,0,2003,0,2990,5418,701439.8915180909
1169000.0,5,4.25,4610,13252,2.0,3,11,4610,0,2004,0,4400,15154,1361278.3173254316
700000.0,4,1.0,1300,1651359,1.0,4,6,1300,0,1920,0,2560,425581,24814.51675841777
315000.0,3,1.0,1160,9180,1.0,3,7,1160,0,1968,0,1160,10282,215886.54274606053
350000.0,3,1.75,1010,8580,1.0,3,7,1010,0,1961,0,1500,8580,260872.25431591156
808000.0,3,1.75,2590,32380,1.0,3,8,2590,0,1951,1994,2340,28456,773649.7957093532
239000.0,3,1.75,1340,16480,1.0,4,7,1340,0,1968,0,1520,10451,314671.3686726504
386000.0,3,2.0,1330,8100,1.0,4,7,1330,0,1969,0,1590,8100,324406.9577229421
540000.0,5,2.75,3160,10059,2.0,3,10,1740,1420,1978,0,3120,11557,1005193.3429426553
265000.0,4,2.0,1600,10160,1.0,4,7,1600,0,1972,0,1540,9352,307863.26663924754
378000.0,3,2.5,1650,2082,3.0,3,8,1650,0,2007,0,1650,1965,427074.7723844248
420000.0,3,1.75,1060,38644,1.0,3,7,1060,0,1983,0,1310,11416,178867.7966671026
575000.0,2,1.75,1840,4076,1.0,3,8,1140,700,1957,0,1540,4076,622664.6203685093
323000.0,4,2.75,2230,50094,1.0,4,7,1330,900,1977,0,2230,40770,463072.30052021006
523000.0,3,1.5,1240,7735,1.0,4,7,1240,0,1957,0,1260,7500,320854.2138002092
1776000.0,3,3.25,3230,7800,2.0,3,10,3230,0,2005,0,3030,6600,1008094.1236750958
356000.0,3,1.5,1680,8712,1.0,3,8,1680,0,1964,0,1850,8797,491189.20367787697
280000.0,3,2.0,1780,11342,1.0,3,7,1780,0,1964,0,2140,8449,419459.80560704134
549950.0,4,3.5,3906,9674,2.0,3,9,3906,0,2014,0,2673,6500,925025.2408544838
402000.0,4,2.25,2000,3672,2.0,5,7,1650,350,1926,0,2000,5100,640688.262227047
279950.0,3,2.25,1340,7202,2.0,4,7,1340,0,1989,0,1470,7395,288670.635633496
270000.0,3,1.75,2840,9800,1.0,4,7,1420,1420,1977,0,1650,9590,594359.84479791
319000.0,3,1.75,1640,53400,1.0,4,7,1640,0,1966,0,1850,380279,187720.58768215892
540000.0,4,2.5,2050,34222,2.0,4,8,2050,0,1989,0,2240,51400,496374.86010203185
840000.0,4,3.5,2840,40139,1.0,4,10,2840,0,1986,0,3180,36852,946983.8742041634
485000.0,2,1.0,1130,3800,1.0,4,7,1130,0,1916,0,1470,3800,492382.3455303357
1099880.0,5,2.75,3520,6353,2.0,4,10,3520,0,2001,0,2520,6250,954795.9260252996
515000.0,2,1.0,1680,6500,1.0,4,7,1140,540,1941,0,1610,6500,514201.8627045918
550000.0,4,3.5,3820,17745,2.0,3,8,2440,1380,1955,0,2520,9640,1039416.0546040831
270000.0,3,2.25,1400,3825,2.0,3,7,1400,0,2012,0,2110,3825,211730.95084373432
270000.0,3,2.5,1808,19200,1.0,3,8,1808,0,2005,0,1450,14400,392216.28260986565
233000.0,3,1.0,1250,6180,1.5,3,7,1250,0,1955,0,1490,6180,307516.84533489216
189950.0,4,2.0,1910,4225,1.0,4,6,910,1000,1919,0,1060,4800,457531.6548901197
3395000.0,4,3.5,4730,47870,1.0,3,10,2940,1790,1954,0,3250,49346,1431837.8769449755
252500.0,3,1.0,1030,6127,1.0,3,7,880,150,1947,0,1610,6127,290296.7836484674
359900.0,5,2.25,2290,7420,1.0,3,7,1290,1000,1973,0,1660,7526,398321.5276381769
270000.0,3,2.0,1820,7750,1.0,3,8,1820,0,1992,0,2080,8084,441339.02062723064
290000.0,3,2.5,2360,8764,2.0,3,8,2360,0,1991,0,2360,8746,603692.3302198786
280000.0,4,2.75,2230,10160,1.0,3,7,1400,830,1968,0,1740,10080,478589.56683268363
320000.0,2,1.0,1802,11225,1.0,3,7,1802,0,1961,0,1810,7332,431194.84513588937
560000.0,4,1.5,1810,6000,1.0,3,8,1350,460,1952,0,2020,6000,526023.4333101396
385000.0,4,2.5,2030,11375,1.0,3,7,1330,700,1969,0,1500,9160,416999.07846142165
732000.0,3,2.5,2330,1987,2.0,3,9,1410,920,2004,0,2640,5250,704208.7060073039
1395000.0,5,3.5,4010,8510,2.0,5,9,2850,1160,1971,0,2610,6128,1123976.3332075628
480000.0,3,2.0,1470,10052,1.0,4,8,1470,0,1956,0,1480,9780,516739.9021588499
785000.0,3,2.0,2180,5440,1.0,5,7,1100,1080,1904,0,1470,4109,772096.4359142936
1350000.0,4,3.5,3600,5217,2.0,3,9,2720,880,1947,2014,2270,5217,1188428.4595389082
605000.0,3,2.75,3230,9576,1.5,4,8,3230,0,1966,0,2820,9576,887135.6383737456
315000.0,3,2.0,1660,11135,1.0,3,8,1660,0,1971,0,1660,11560,477826.51452314144
500000.0,3,2.5,1650,4648,2.0,3,8,1650,0,2001,0,1800,5637,422727.45736925094
220000.0,2,1.0,780,6000,1.0,5,6,780,0,1923,0,1080,6000,289144.5526426899
300000.0,4,2.25,1660,3200,2.0,3,7,1660,0,2011,0,1960,3558,206596.67282338894
239975.0,3,2.5,1820,7242,1.0,3,7,1220,600,1959,0,1350,8214,462703.5064886166
575000.0,2,1.0,1510,4032,1.5,3,8,1310,200,1935,0,1700,4042,616631.7946279747
586000.0,4,2.25,1930,8338,1.0,3,8,1930,0,1968,0,2280,7616,517453.7965142847
450000.0,2,1.0,1030,4365,1.0,3,7,1030,0,1942,0,1420,4268,353362.68120874127
1738000.0,4,2.25,2920,6513,2.0,4,9,2260,660,1937,0,4510,9248,1065084.5443821615
314950.0,3,1.75,1520,9600,1.0,4,7,1520,0,1967,0,1590,10183,353601.0012014073
269500.0,2,1.0,1140,74052,1.0,4,6,1140,0,1968,0,1730,43560,159353.68090601178
445000.0,4,1.75,1250,7400,1.0,5,6,1250,0,1959,0,990,7600,166219.27758972265
295000.0,1,1.0,700,2500,1.0,4,7,700,0,1907,0,1340,5000,496086.77152114396
580000.0,3,2.25,1900,3960,1.5,3,8,1200,700,1905,0,1310,3960,809683.7524907561
215000.0,3,2.0,1470,2052,1.5,3,7,1470,0,1986,0,1390,2052,277223.6634902647
623000.0,4,2.75,2300,12633,2.0,3,9,2300,0,1984,0,2240,9246,696759.2146488118
560000.0,3,2.0,2090,15790,1.0,3,9,2090,0,1992,0,1820,8770,604326.0742351088
525000.0,4,2.5,3670,9958,2.0,3,10,3670,0,2005,0,3300,10679,1005876.1494105165
998800.0,3,2.0,2250,8000,1.0,4,9,2250,0,1955,0,2880,10960,822951.4786470972
694000.0,2,2.5,2320,9311,1.0,3,8,2320,0,2007,0,1680,4765,542104.8116399115
550000.0,4,2.75,3650,4534,2.0,3,7,2940,710,2014,0,2400,7682,609470.0208635726
660000.0,3,3.0,2340,2970,2.0,5,8,2160,180,1925,0,1370,4000,894477.8919696151
270000.0,4,2.5,1900,8282,1.0,3,7,1900,0,1968,1997,1420,8350,431126.78461371385
515000.0,4,3.0,3590,8249,2.0,3,9,3590,0,1997,0,2860,7995,912585.4628666716
620000.0,4,2.5,2680,9185,2.0,3,9,2680,0,1989,0,2810,8505,751743.7016470886
395000.0,4,2.5,2910,5000,2.0,3,8,2910,0,2002,0,2740,5045,622805.5666678715
575000.0,3,2.25,1700,3333,1.5,3,7,1100,600,1924,0,1700,3750,588201.2266395467
600000.0,4,2.5,2520,10850,1.0,4,8,1680,840,1968,0,2590,10800,685857.1966373122
483000.0,4,1.5,1220,3780,1.5,3,7,1220,0,1927,0,1400,3185,378401.7984555551
336000.0,1,1.0,1160,5000,2.0,3,7,1160,0,2000,0,2060,5000,256751.9086044702
385000.0,3,1.5,1490,9630,1.0,4,8,1490,0,1959,0,1960,10469,498508.2493292282
460000.0,3,2.0,1600,7350,1.0,4,7,1600,0,1979,0,1600,7200,336585.33414845075
695000.0,3,2.5,2390,4555,2.0,3,9,2390,0,2006,0,2540,4500,681679.6668364544
392000.0,3,2.25,1790,7125,1.0,3,7,1220,570,1974,0,2040,7950,407428.07783703064
325000.0,4,1.5,1470,70800,1.0,3,7,1470,0,1976,0,1810,72337,196260.42066840746
475000.0,4,2.5,2320,10046,2.0,3,7,2320,0,2006,0,2320,5253,366419.9336697727
635500.0,3,2.0,1660,3600,1.0,3,7,1000,660,1939,2006,1700,4356,552801.920982943
428900.0,4,2.5,2820,5056,2.0,3,9,2820,0,2006,0,2820,5150,715226.4762104144
265000.0,3,2.0,1690,9516,1.0,3,7,1690,0,1997,0,1850,9516,269750.815082346
263000.0,3,2.25,1590,7748,2.0,4,7,1590,0,1991,0,1590,7606,329873.0148103847
265000.0,3,1.0,1620,9450,1.5,3,7,1620,0,1928,0,2070,11970,489957.24122035736
340000.0,3,1.75,2190,12626,2.0,4,8,2190,0,1978,0,3110,14592,625032.8314924747
287000.0,3,1.75,1940,9000,1.0,3,7,1290,650,1965,0,1900,9120,442575.0073715424
530000.0,3,1.0,1500,5750,1.5,4,7,1050,450,1927,0,1500,5060,492088.2473219964
555000.0,3,3.0,2410,12183,2.0,3,9,2410,0,1988,0,2540,9979,773745.7575615197
1438890.0,5,3.5,3420,8000,2.0,3,10,3420,0,2006,0,1900,8000,913886.1922524003
337000.0,4,2.5,2230,5970,2.0,4,7,2230,0,2002,0,1970,4919,376569.37282069656
342000.0,2,2.0,1320,1462,3.0,3,7,1320,0,1997,0,1430,1650,305674.68523800606
1280000.0,4,3.5,4340,5500,2.0,3,10,2850,1490,2008,0,1290,5500,1148421.645095174
472000.0,3,2.5,1860,415126,2.0,3,7,1860,0,2006,0,2070,54014,286416.75475635496
334950.0,5,3.0,2230,8642,1.0,3,7,1330,900,2014,0,2100,11056,275706.0272770171
630000.0,4,2.5,2807,9430,2.0,3,8,2807,0,1996,0,2028,11056,603434.220774187
366000.0,3,2.5,2370,4375,2.0,3,8,2370,0,2006,0,2380,4606,551761.2802302977
425000.0,3,1.0,1180,7200,1.5,4,7,1180,0,1949,0,2240,7875,358355.9388796255
380000.0,3,1.75,1690,1468,2.0,3,8,1380,310,2008,0,1690,1936,375046.32074978016
553000.0,2,2.0,1400,1512,2.0,3,8,940,460,2006,0,1400,3500,388700.38616818434
405000.0,3,1.75,1980,8100,1.0,4,7,1310,670,1949,0,1450,8212,519648.0245636117
739000.0,3,2.5,2750,16000,2.0,4,9,2560,190,1981,0,2370,11279,858640.8764327841
585000.0,3,2.0,2220,209523,1.0,3,7,2220,0,1991,0,1600,210830,267101.53054869897
731100.0,3,2.5,2060,8778,1.0,3,8,1160,900,1953,2010,1990,7560,730537.2588281217
425000.0,4,1.75,2520,11017,1.0,4,7,1320,1200,1956,0,1660,8775,558257.6922793536
382000.0,3,2.25,1800,4500,2.0,3,7,1800,0,1995,0,1760,6589,337547.1336685809
226550.0,3,1.0,990,4440,1.0,3,6,990,0,1943,0,990,6771,154941.4242410381
932808.0,5,4.5,4690,6705,2.0,3,10,3450,1240,1995,0,4070,11505,1324425.6783504845
499500.0,3,2.5,2520,53143,1.5,3,7,2520,0,1988,0,2020,56628,471132.4660163238
515000.0,3,2.25,1820,13362,1.0,3,8,1220,600,1977,0,2050,15000,520356.0880343076
740000.0,3,2.0,2100,72745,1.0,4,9,2100,0,1995,0,2290,54885,602097.6132650548
362950.0,4,1.75,2140,159865,1.0,4,7,1140,1000,1960,0,1830,15569,464278.9546995532
348000.0,3,1.75,1830,2417,1.0,3,7,930,900,1919,0,1320,3200,589915.3503872665
550000.0,3,1.0,1010,6120,1.0,3,7,860,150,1940,0,1930,6120,322060.27205176407
795000.0,2,1.0,1380,5000,1.5,3,5,1380,0,1905,0,1500,5000,329840.06296517013
283500.0,4,2.5,1990,5577,2.0,3,7,1990,0,1999,0,2020,6400,323933.11119508464
710000.0,3,2.75,2930,218235,2.0,3,8,2930,0,1990,0,2450,218235,606032.6922421939
466000.0,4,2.25,2170,8050,1.0,3,7,1220,950,1976,0,1820,7700,420455.87316365854
375000.0,3,1.5,1190,20672,1.5,3,7,1190,0,1948,0,2150,16239,359198.7916516259
239900.0,4,2.25,1860,7000,1.0,3,8,1120,740,1979,0,1990,8937,473196.89703181724
294950.0,4,2.0,2610,14321,1.5,4,6,1690,920,1940,0,1630,8599,531756.0160563015
265000.0,5,4.0,1400,8580,1.0,5,7,900,500,1954,0,1220,8832,406646.35059043346
269000.0,3,2.5,1560,4200,2.0,3,7,1560,0,2003,0,1560,4200,271095.2537197077
270000.0,3,2.5,1770,8640,1.0,3,7,1420,350,1986,0,1894,7974,360492.18407546927
360000.0,3,2.0,1930,15540,1.0,3,8,1260,670,1958,0,1900,12123,599422.274160673
429950.0,3,2.25,2060,10160,1.0,4,8,1340,720,1967,0,2320,11186,635501.5891377289
672600.0,3,2.25,1520,5750,2.0,3,8,1400,120,1908,2006,1420,5650,784828.7752068415
527950.0,4,1.75,1760,3600,1.0,5,7,880,880,1926,0,1500,5580,543444.8805480312
420000.0,3,2.5,2390,3903,2.0,3,8,1970,420,2006,0,2390,3431,567012.4988120984
229900.0,3,1.75,1100,7224,1.0,3,7,1100,0,1981,0,1700,8447,207402.28824674187
269900.0,4,1.75,1530,8750,1.5,4,7,1530,0,1968,0,1390,8750,309183.72877234186
183000.0,3,1.5,1280,4366,2.0,4,6,1280,0,1985,0,1280,4366,132097.5254540628
225000.0,2,1.0,830,5720,1.0,4,6,830,0,1950,0,1150,5250,177705.54375695728
465000.0,4,2.25,2070,7500,2.0,4,7,2070,0,1977,0,2080,7700,431631.0577225208
680000.0,3,2.25,2330,4000,1.5,5,7,1520,810,1927,0,1870,4000,743320.6156248166
335000.0,4,2.25,2160,8817,1.0,3,7,1460,700,1965,0,1880,8817,454897.06313504174
270000.0,3,2.5,1720,8550,1.0,4,7,1720,0,1968,0,1460,8550,418943.08607828664
270000.0,3,2.5,1430,8470,1.0,3,7,1190,240,1992,0,1670,8418,266594.2022679497
365000.0,3,1.0,1380,30940,2.0,3,8,1380,0,1976,0,2350,32500,397256.81078790966
1127500.0,6,3.25,3870,24700,2.0,3,10,2520,1350,1989,0,2360,30030,1030884.1926065045
419000.0,4,2.5,3010,9155,2.0,3,9,3010,0,2005,0,3010,5762,758445.0464782137
640000.0,3,2.5,1690,1553,2.5,3,8,1690,0,2007,0,1910,1553,427290.75593432307
740000.0,3,2.5,3000,25341,2.0,3,9,3000,0,1995,0,3000,32417,831561.3313987898
600000.0,4,1.75,1740,7700,1.0,5,7,1740,0,1968,0,1740,8120,363900.1633592213
429900.0,4,3.25,2880,5929,2.5,3,8,2880,0,2014,0,2880,5846,625444.7351890366
490000.0,4,2.5,2120,7820,1.0,3,8,1280,840,1975,0,2350,8605,560235.2224831227
291500.0,4,2.5,1770,5000,2.0,3,7,1770,0,2004,0,2080,5100,267357.6866999152
525000.0,3,2.0,1600,16530,1.0,5,7,1600,0,1967,0,1850,41006,391450.58435472636
700000.0,2,2.0,1490,713,3.0,3,9,1490,0,2014,0,1490,1110,517893.7969233965
458500.0,3,1.75,1250,9605,1.0,3,7,1250,0,1964,0,1570,9605,294623.91306880384
1520000.0,6,3.5,3720,11690,2.0,3,10,3720,0,2003,0,3030,11686,957123.8734868588
267000.0,3,2.0,1390,6005,2.0,3,8,1390,0,2005,0,1264,5550,321645.0593091332
687000.0,4,2.5,2370,10083,2.0,5,8,2370,0,1966,0,2370,10133,688999.3376349318
279900.0,3,2.0,1410,6600,1.0,4,7,1410,0,1990,0,1750,7150,264658.4499887342
362500.0,3,1.0,1520,9507,1.0,3,7,1520,0,1954,0,1360,7219,341578.6841364944
610750.0,4,2.25,2180,7297,2.0,3,8,2180,0,1984,0,2250,9781,529737.7564735109
520000.0,3,1.0,940,3000,1.5,3,7,940,0,1903,0,1210,3500,441275.6091453682
554000.0,3,1.75,1760,10780,1.0,3,8,1760,0,1977,0,2090,10780,474017.0101464576
579000.0,3,2.5,1640,1269,3.0,3,8,1640,0,2009,0,1590,1231,416439.2815475005
496600.0,4,2.25,2020,8400,1.0,4,8,1350,670,1961,0,2060,8400,591653.8450636507
394500.0,4,2.5,3002,6042,2.0,3,8,3002,0,2004,0,2566,6390,626382.8468436088
550700.0,2,2.25,1190,1499,2.0,3,9,1100,90,2004,0,1430,1332,484145.0102312828
810000.0,4,2.75,2820,5000,1.5,3,8,2170,650,1927,0,1740,5000,875652.5331590674
215000.0,3,1.0,1210,7175,1.0,3,7,1210,0,1918,0,1640,5850,429804.8356493104
222000.0,3,1.75,1370,8280,1.0,4,7,1370,0,1980,0,1850,7820,285732.2875864634
620000.0,3,2.25,1660,3478,1.5,4,7,1100,560,1929,0,1610,3478,579506.791988719
550000.0,3,2.5,1550,1092,3.0,3,8,1390,160,2004,0,1550,1079,421980.0780222884
481015.0,3,2.25,1550,5511,2.0,3,8,1550,0,1987,0,1620,5511,440612.52657622297
530000.0,3,2.25,2010,11817,2.0,4,8,2010,0,1986,0,2190,10168,562282.3005269882
185000.0,3,1.75,1500,7800,1.0,3,7,1500,0,1968,0,1490,7800,323838.47646784876
470000.0,4,2.25,2380,17199,2.0,3,8,1530,850,1979,0,2280,11529,606215.7051498437
156000.0,2,1.75,590,6138,1.0,2,5,590,0,1947,0,1360,7112,22094.23236768105
1050000.0,4,4.5,3180,4606,2.0,4,9,1990,1190,1929,0,2110,5323,1197450.6492134186
300000.0,5,2.75,2000,9276,2.0,4,7,2000,0,1968,0,1240,8270,400395.210569532
199950.0,2,2.75,1590,20917,1.5,3,5,1590,0,1920,0,1310,6000,387591.0311743973
324500.0,3,2.5,1590,4108,2.0,3,7,1590,0,2003,0,2160,3912,293497.17333227675
203700.0,2,1.0,770,2500,1.0,3,6,770,0,1913,1960,1500,8286,346543.97750845784
713400.0,3,2.25,1810,9845,1.0,4,8,1810,0,1959,1991,1900,10083,644095.4022018827
659950.0,5,3.0,3010,7357,2.0,3,9,3010,0,2008,0,2370,8050,699427.104236552
715000.0,4,2.5,3290,6628,2.0,3,9,3290,0,2003,0,3240,5831,823497.4693164516
390000.0,3,2.5,1410,26375,1.0,3,6,1410,0,1992,0,1410,12474,124977.95886193705
770000.0,3,1.75,1900,6334,1.0,3,8,1450,450,1948,0,1530,6334,607432.6294731004
1075000.0,5,3.5,3230,7560,2.0,3,10,3230,0,2007,0,3230,8580,912403.4207838124
200000.0,3,1.0,1230,4380,1.0,3,6,1230,0,1947,0,1525,6026,198903.20219938247
521000.0,3,2.0,1840,6000,1.0,4,6,1840,0,1908,1944,2010,6000,591118.836544617
725000.0,4,2.5,2130,3420,1.5,4,7,1730,400,1916,0,1520,3420,667252.1685151324
399000.0,2,1.0,940,4800,1.0,4,6,940,0,1911,1955,980,5900,392454.96913207695
765000.0,4,2.25,2030,2222,2.0,3,9,1610,420,2015,0,1420,2222,498709.4654307455
337000.0,3,1.75,1440,11364,1.0,3,7,1440,0,1985,0,1950,9390,260548.63628178416
326100.0,2,1.0,880,7683,1.0,3,6,880,0,1942,0,1370,7695,200938.6407280739
957000.0,4,2.25,2860,11545,1.0,4,8,1430,1430,1966,0,2190,11396,747018.9434805198
310950.0,4,2.5,2030,4997,2.0,3,8,2030,0,2004,0,2095,5500,436674.2969684944
445000.0,2,2.0,1150,6634,1.0,3,7,860,290,1940,0,1680,6892,443165.9666872582
645000.0,4,2.5,2340,8955,2.0,3,9,2340,0,1990,0,2340,8955,672658.0990193149
555000.0,2,1.5,1190,1361,2.0,3,8,1190,0,2007,0,1280,3360,308080.5719387429
575000.0,3,2.0,2168,4000,1.5,3,8,2168,0,1907,0,1770,4000,834170.7715012995
381000.0,3,2.0,1680,8946,1.0,3,6,940,740,1996,0,1550,11625,159290.97000305267
1030000.0,4,2.5,2620,11200,1.0,4,8,1770,850,1962,0,2360,11200,720341.5439139835
835000.0,4,3.0,4480,42717,2.0,3,9,4480,0,1987,0,3140,41632,1101086.151158739
235000.0,3,1.75,1190,7280,1.0,4,7,1190,0,1968,0,1250,7800,281561.48275452235
575000.0,2,1.5,1400,5810,2.0,3,7,1400,0,1940,0,1470,3920,482618.3792938832
210000.0,3,1.0,920,6612,1.0,3,6,920,0,1948,0,1860,8424,146664.26709352777
2200000.0,5,4.25,4640,22703,2.0,5,8,2860,1780,1952,0,3140,14200,1249950.8098623776
1095000.0,4,4.0,3530,8400,2.0,5,8,2630,900,1958,0,2340,8216,1024501.2214038228
400000.0,2,1.75,1250,7680,1.0,3,7,1250,0,1922,1968,1250,7680,550480.2337609205
260000.0,3,1.0,1200,4592,1.0,3,6,800,400,1950,0,940,4440,176753.23420855124
2485000.0,4,2.5,3440,23954,1.5,5,10,2260,1180,1931,0,4230,18723,1322017.9078768934
775000.0,4,2.5,3180,15358,2.0,3,9,3180,0,1988,0,3020,15522,848497.4892361565
281000.0,3,1.0,1340,21336,1.5,4,5,1340,0,1945,0,1340,37703,117515.92881586519
577450.0,3,3.0,1730,1755,3.0,3,8,1730,0,2014,0,1830,1804,443937.5884376414
344900.0,4,1.75,1820,7700,1.0,4,7,1100,720,1955,0,1700,8500,423712.63436495676
